image,width,height,label,xmin,ymin,xmax,ymax
A01_F03_C074_C_200117_3013_20S_000015.896.jpg,1920,1080,1,208.62,111.1,603.32,645.14996
A01_F03_C074_C_200117_3013_20S_000015.925.jpg,1920,1080,1,210.95,115.97,590.5,634.70996
A01_F03_C074_C_200117_3013_20S_000015.979.jpg,1920,1080,1,203.5,114.88,590.78,636.98
A01_F03_C074_C_200117_3013_20S_000016.039.jpg,1920,1080,1,220.33,120.13,591,648.25
A01_F03_C074_C_200117_3013_20S_000016.071.jpg,1920,1080,1,238.35,119.86,591.91003,636.19
A01_F03_C074_C_200117_3013_20S_000016.138.jpg,1920,1080,1,234.65,130.95,592.44,634.07
A01_F03_C074_C_200117_3013_20S_000016.205.jpg,1920,1080,1,234.49,134.46,593.31,642.64
A01_F03_C074_C_200117_3013_20S_000016.239.jpg,1920,1080,1,229.9,129.23,593.83997,632.98
A01_F03_C074_C_200117_3013_20S_000016.271.jpg,1920,1080,1,236,130.83,593.95,642.45
A01_F03_C074_C_200117_3013_20S_000016.339.jpg,1920,1080,1,250.66,118.72,595.69,637.24
A01_F03_C074_C_200117_3013_20S_000016.372.jpg,1920,1080,1,254.74,120.91,595.09,636.4
A01_F03_C074_C_200117_3013_20S_000016.472.jpg,1920,1080,1,250.16,111.34,592.5,645.69995
A01_F03_C074_C_200117_3013_20S_000016.539.jpg,1920,1080,1,260.12,113.65,593.24,632.57
A01_F03_C074_C_200117_3013_20S_000016.639.jpg,1920,1080,1,258.75,115.1,592.32996,643.38
A01_F03_C074_C_200117_3014_10S_000002.705.jpg,1920,1080,1,762.02,397.32,1909.5,1070.15
A01_F03_C074_C_211112_1001_20S_000000.002.jpg,1920,1080,1,1102.96,464.96,1255.07,650.65
A01_F03_C074_C_211112_1001_20S_000000.018.jpg,1920,1080,1,1103.47,469.03,1266.78,652.18
A01_F03_C074_C_211112_1001_20S_000000.019.jpg,1920,1080,1,1105.5,469.03,1265.75,649.13
A01_F03_C074_C_211112_1001_20S_000000.020.jpg,1920,1080,1,1105.5,467.5,1262.7,652.17
A01_F03_C074_C_211112_1001_20S_000000.021.jpg,1920,1080,1,1109.06,465.98,1273.3801,654.22003
A01_F03_C074_C_211112_1001_20S_000003.002.jpg,1920,1080,1,1269.96,491.22,1421.35,694.99
A01_F03_C074_C_211112_1001_20S_000003.003.jpg,1920,1080,1,1267.09,490.5,1427.09,695.7
A01_F03_C074_C_211112_1001_20S_000003.004.jpg,1920,1080,1,1267.81,489.06,1424.2201,695.7
A01_F03_C074_C_211112_1001_20S_000003.005.jpg,1920,1080,1,1270.68,492.65,1422.0701,699.29
A01_F03_C074_C_211112_1001_20S_000003.006.jpg,1920,1080,1,1270.68,494.09,1423.51,698.57
A01_F03_C074_C_211112_1001_20S_000003.007.jpg,1920,1080,1,1272.11,495.52,1422.78,700
A01_F03_C074_C_211112_1001_20S_000003.008.jpg,1920,1080,1,1269.96,494.8,1420.63,706.45996
A01_F03_C074_C_211112_1001_20S_000003.010.jpg,1920,1080,1,1266.37,490.5,1422.07,705.03
A01_F03_C074_C_211112_1001_20S_000003.011.jpg,1920,1080,1,1276.42,493.37,1421.3501,707.18
A01_F03_C074_C_211112_1001_20S_000003.012.jpg,1920,1080,1,1276.42,493.37,1419.2001,712.92
A01_F03_C074_C_211112_1001_20S_000003.013.jpg,1920,1080,1,1276.42,493.37,1419.92,707.18
A01_F03_C074_C_211112_1001_20S_000003.020.jpg,1920,1080,1,1280.01,493.37,1420.64,709.33
A01_F03_C074_C_211112_1001_20S_000003.021.jpg,1920,1080,1,1282.16,494.09,1421.3501,708.62
A01_F03_C074_C_211112_1001_20S_000003.024.jpg,1920,1080,1,1285.75,489.06,1417.77,706.45996
A01_F03_C074_C_211112_1001_20S_000003.025.jpg,1920,1080,1,1285.75,491.93,1418.49,707.89
A01_F03_C074_C_211112_1001_20S_000003.026.jpg,1920,1080,1,1285.03,490.5,1421.3501,705.03
A01_F03_C074_C_211112_1001_20S_000003.027.jpg,1920,1080,1,1285.75,491.22,1422.0701,705.75
A01_F03_C074_C_211112_1001_20S_000004.000.jpg,1920,1080,1,1284.58,488.36,1424.48,697.44995
A01_F03_C074_C_211112_1001_20S_000004.001.jpg,1920,1080,1,1290.17,495.48,1427.02,703.05005
A01_F03_C074_C_211112_1001_20S_000004.002.jpg,1920,1080,1,1287.63,494.47,1428.55,694.92
A01_F03_C074_C_211112_1001_20S_000004.003.jpg,1920,1080,1,1289.67,490.4,1428.05,695.93
A01_F03_C074_C_211112_1001_20S_000004.004.jpg,1920,1080,1,1290.17,491.92,1423.9701,698.47003
A01_F03_C074_C_211112_1001_20S_000004.005.jpg,1920,1080,1,1287.12,494.98,1423.97,700.51
A01_F03_C074_C_211112_1001_20S_000004.006.jpg,1920,1080,1,1289.16,492.94,1424.49,700
A01_F03_C074_C_211112_1001_20S_000004.007.jpg,1920,1080,1,1289.67,493.45,1419.4,702.54004
A01_F03_C074_C_211112_1001_20S_000004.008.jpg,1920,1080,1,1289.16,490.91,1419.4,700.51
A01_F03_C074_C_211112_1001_20S_000004.009.jpg,1920,1080,1,1292.72,495.48,1420.9199,698.47003
A01_F03_C074_C_211112_1001_20S_000004.011.jpg,1920,1080,1,1294.36,489.06,1419.9199,702.87
A01_F03_C074_C_211112_1001_20S_000004.012.jpg,1920,1080,1,1292.72,489.89,1424.99,704.07
A01_F03_C074_C_211112_1001_20S_000004.013.jpg,1920,1080,1,1289.16,488.36,1422.4501,705.58997
A01_F03_C074_C_211112_1001_20S_000004.016.jpg,1920,1080,1,1290.46,491.84,1415.72,707.08997
A01_F03_C074_C_211112_1001_20S_000004.017.jpg,1920,1080,1,1291.19,489.38,1419.3899,706.61
A01_F03_C074_C_211112_1001_20S_000004.018.jpg,1920,1080,1,1289.67,489.38,1420.42,707.63
A01_F03_C074_C_211112_1001_20S_000004.020.jpg,1920,1080,1,1290.98,488.16,1420.97,708.67
A01_F03_C074_C_211112_1001_20S_000004.022.jpg,1920,1080,1,1289.67,492.43,1420.42,704.07
A01_F03_C074_C_211112_1001_20S_000004.025.jpg,1920,1080,1,1291.7,490.91,1417.87,704.07
A01_F03_C074_C_211112_1001_20S_000004.026.jpg,1920,1080,1,1292.72,491.41,1422.45,707.12
A01_F03_C074_C_211112_1001_20S_000004.028.jpg,1920,1080,1,1286.77,484.48,1422.55,701.31
A01_F03_C074_C_211112_1001_20S_000004.029.jpg,1920,1080,1,1286.2,487.62,1423.5599,697.13
A01_F03_C074_C_211112_1001_20S_000005.001.jpg,1920,1080,1,1290.57,490.33,1429.5599,711.24
A01_F03_C074_C_211112_1001_20S_000005.003.jpg,1920,1080,1,1291.1,491.91,1430.62,709.65
A01_F03_C074_C_211112_1001_20S_000005.006.jpg,1920,1080,1,1292.69,490.85,1430.6299,709.64
A01_F03_C074_C_211112_1001_20S_000005.007.jpg,1920,1080,1,1290.05,490.85,1427.99,710.17004
A01_F03_C074_C_211112_1001_20S_000005.009.jpg,1920,1080,1,1291.63,487.68,1427.98,711.23
A01_F03_C074_C_211112_1001_20S_000005.010.jpg,1920,1080,1,1292.16,491.38,1426.4,710.17
A01_F03_C074_C_211112_1001_20S_000005.012.jpg,1920,1080,1,1290.57,491.91,1425.33,711.76
A01_F03_C074_C_211112_1001_20S_000005.013.jpg,1920,1080,1,1293.22,492.44,1424.8099,711.23
A01_F03_C074_C_211112_1001_20S_000005.015.jpg,1920,1080,1,1290.57,489.8,1424.8099,710.70996
A01_F03_C074_C_211112_1001_20S_000005.019.jpg,1920,1080,1,1291.63,487.16,1422.17,711.24
A01_F03_C074_C_211112_1001_20S_000005.021.jpg,1920,1080,1,1290.57,493.5,1422.69,711.24
A01_F03_C074_C_211112_1001_20S_000005.022.jpg,1920,1080,1,1290.57,495.08,1423.75,711.76
A01_F03_C074_C_211112_1001_20S_000005.024.jpg,1920,1080,1,1291.1,494.03,1423.22,710.70996
A01_F03_C074_C_211112_1001_20S_000005.025.jpg,1920,1080,1,1292.16,495.08,1422.17,711.23
A01_F03_C074_C_211112_1001_20S_000005.028.jpg,1920,1080,1,1291.1,491.91,1427.98,707.53
A01_F03_C074_C_211112_1001_20S_000005.029.jpg,1920,1080,1,1290.05,490.33,1427.99,709.65
A01_F03_C074_C_211112_1001_20S_000005.030.jpg,1920,1080,1,1290.58,485.36,1430.38,711.85
A01_F03_C074_C_211112_1001_20S_000006.000.jpg,1920,1080,1,1291.1,496.67,1429.04,709.65
A01_F03_C074_C_211112_1001_20S_000006.002.jpg,1920,1080,1,1291.63,498.25,1426.92,709.12
A01_F03_C074_C_211112_1001_20S_000006.005.jpg,1920,1080,1,1291.63,489.8,1425.34,710.18
A01_F03_C074_C_211112_1001_20S_000006.006.jpg,1920,1080,1,1292.16,489.27,1425.3401,711.24
A01_F03_C074_C_211112_1001_20S_000006.008.jpg,1920,1080,1,1293.22,489.27,1424.29,709.12
A01_F03_C074_C_211112_1001_20S_000006.009.jpg,1920,1080,1,1290.57,490.85,1426.9199,711.23
A01_F03_C074_C_211112_1001_20S_000006.014.jpg,1920,1080,1,1290.77,490.5,1424.9401,711.49
A01_F03_C074_C_211112_1001_20S_000006.015.jpg,1920,1080,1,1290.77,494.8,1424.9401,714.35
A01_F03_C074_C_211112_1001_20S_000006.017.jpg,1920,1080,1,1291.49,491.93,1424.94,713.63
A01_F03_C074_C_211112_1001_20S_000006.018.jpg,1920,1080,1,1288.62,490.5,1425.66,712.2
A01_F03_C074_C_211112_1001_20S_000006.020.jpg,1920,1080,1,1293.22,491.38,1422.7,711.23
A01_F03_C074_C_211112_1001_20S_000006.023.jpg,1920,1080,1,1294.27,494.55,1426.92,710.69995
A01_F03_C074_C_211112_1001_20S_000006.024.jpg,1920,1080,1,1293.22,492.44,1424.8099,714.41003
A01_F03_C074_C_211112_1001_20S_000006.027.jpg,1920,1080,1,1293.22,492.44,1421.64,712.29004
A01_F03_C074_C_211112_1001_20S_000006.029.jpg,1920,1080,1,1292.16,489.8,1422.7001,706.48
A01_F03_C074_C_211112_1001_20S_000007.001.jpg,1920,1080,1,1293.22,498.78,1419.53,713.35
A01_F03_C074_C_211112_1001_20S_000007.002.jpg,1920,1080,1,1293.22,492.97,1419.53,709.65
A01_F03_C074_C_211112_1001_20S_000007.004.jpg,1920,1080,1,1293.22,491.38,1419.53,712.82
A01_F03_C074_C_211112_1001_20S_000007.005.jpg,1920,1080,1,1293.74,497.73,1422.69,711.77
A01_F03_C074_C_211112_1001_20S_000007.007.jpg,1920,1080,1,1291.63,494.03,1421.64,715.47
A01_F03_C074_C_211112_1001_20S_000007.008.jpg,1920,1080,1,1294.27,496.67,1417.9401,711.76
A01_F03_C074_C_211112_1001_20S_000007.010.jpg,1920,1080,1,1290.05,495.08,1417.9401,708.06
A01_F03_C074_C_211112_1001_20S_000007.011.jpg,1920,1080,1,1291.1,486.63,1417.94,707.54004
A01_F03_C074_C_211112_1001_20S_000007.013.jpg,1920,1080,1,1291.1,487.68,1418.47,709.65
A01_F03_C074_C_211112_1001_20S_000007.014.jpg,1920,1080,1,1292.16,495.61,1417.9401,711.76
A01_F03_C074_C_211112_1001_20S_000007.016.jpg,1920,1080,1,1291.1,496.14,1417.4099,711.23
A01_F03_C074_C_211112_1001_20S_000007.022.jpg,1920,1080,1,1291.63,496.14,1415.3,715.46
A01_F03_C074_C_211112_1001_20S_000007.023.jpg,1920,1080,1,1292.69,495.08,1417.94,713.35
A01_F03_C074_C_211112_1001_20S_000007.029.jpg,1920,1080,1,1290.05,495.61,1423.23,713.88
A01_F03_C074_C_211112_1001_20S_000007.030.jpg,1920,1080,1,1291.63,493.5,1418.47,711.77
A01_F03_C074_C_211112_1001_20S_000008.003.jpg,1920,1080,1,1293.22,496.14,1417.4099,711.76
A01_F03_C074_C_211112_1001_20S_000008.004.jpg,1920,1080,1,1294.27,497.73,1415.29,713.88
A01_F03_C074_C_211112_1001_20S_000008.006.jpg,1920,1080,1,1293.22,497.73,1419.53,714.94
A01_F03_C074_C_211112_1001_20S_000008.009.jpg,1920,1080,1,1292.16,492.97,1418.47,715.46
A01_F03_C074_C_211112_1001_20S_000008.011.jpg,1920,1080,1,1292.69,492.97,1421.11,712.82
A01_F03_C074_C_211112_1001_20S_000008.013.jpg,1920,1080,1,1293.22,497.2,1425.34,712.29004
A01_F03_C074_C_211112_1001_20S_000008.014.jpg,1920,1080,1,1291.63,499.84,1423.75,711.24
A01_F03_C074_C_211112_1001_20S_000008.018.jpg,1920,1080,1,1292.69,491.91,1424.2799,711.76
A01_F03_C074_C_211112_1001_20S_000008.019.jpg,1920,1080,1,1292.16,497.2,1426.92,714.41003
A01_F03_C074_C_211112_1001_20S_000008.021.jpg,1920,1080,1,1293.22,496.14,1424.8099,714.93
A01_F03_C074_C_211112_1001_20S_000008.026.jpg,1920,1080,1,1291.1,494.03,1420.0499,712.3
A01_F03_C074_C_211112_1001_20S_000008.028.jpg,1920,1080,1,1291.63,495.08,1415.8201,712.82
A01_F03_C074_C_211112_1001_20S_000008.029.jpg,1920,1080,1,1293.74,495.61,1417.9299,712.29
A01_F03_C074_C_211112_1001_20S_000009.000.jpg,1920,1080,1,1292.69,494.03,1420.58,717.05
A01_F03_C074_C_211112_1001_20S_000009.002.jpg,1920,1080,1,1292.16,492.97,1424.28,715.46
A01_F03_C074_C_211112_1001_20S_000009.003.jpg,1920,1080,1,1291.63,494.55,1423.22,713.33997
A01_F03_C074_C_211112_1001_20S_000009.008.jpg,1920,1080,1,1292.16,493.5,1420.5801,711.24
A01_F03_C074_C_211112_1001_20S_000009.011.jpg,1920,1080,1,1291.63,494.55,1422.17,712.82
A01_F03_C074_C_211112_1001_20S_000009.012.jpg,1920,1080,1,1291.1,496.14,1422.69,712.29004
A01_F03_C074_C_211112_1001_20S_000009.014.jpg,1920,1080,1,1292.69,495.61,1420.0599,707.52997
A01_F03_C074_C_211112_1001_20S_000009.015.jpg,1920,1080,1,1292.69,497.2,1420.58,709.12
A01_F03_C074_C_211112_1001_20S_000009.018.jpg,1920,1080,1,1293.74,494.03,1421.11,710.70996
A01_F03_C074_C_211112_1001_20S_000009.020.jpg,1920,1080,1,1292.69,497.73,1423.23,716.52
A01_F03_C074_C_211112_1001_20S_000009.021.jpg,1920,1080,1,1291.1,496.14,1421.64,712.82
A01_F03_C074_C_211112_1001_20S_000009.025.jpg,1920,1080,1,1290.05,494.03,1422.7001,713.88
A01_F03_C074_C_211112_1001_20S_000009.027.jpg,1920,1080,1,1290.57,490.33,1421.11,712.82
A01_F03_C074_C_211112_1001_20S_000009.030.jpg,1920,1080,1,1292.69,492.97,1424.8099,712.29004
A01_F03_C074_C_211112_1001_20S_000010.010.jpg,1920,1080,1,1291.63,497.73,1408.95,713.35
A01_F03_C074_C_211112_1001_20S_000010.011.jpg,1920,1080,1,1290.05,497.2,1408.43,713.88
A01_F03_C074_C_211112_1001_20S_000010.013.jpg,1920,1080,1,1292.16,495.08,1410.01,708.06
A01_F03_C074_C_211112_1001_20S_000011.003.jpg,1920,1080,1,1290.57,491.91,1403.6699,708.58997
A01_F03_C074_C_211112_1001_20S_000011.004.jpg,1920,1080,1,1291.1,490.85,1404.73,709.64
A01_F03_C074_C_211112_1001_20S_000011.006.jpg,1920,1080,1,1289.31,494.98,1403.4601,708.7
A01_F03_C074_C_211112_1001_20S_000011.009.jpg,1920,1080,1,1291.1,489.8,1404.73,709.65
A01_F03_C074_C_211112_1001_20S_000011.012.jpg,1920,1080,1,1292.16,495.61,1404.73,708.06
A01_F03_C074_C_211112_1001_20S_000011.015.jpg,1920,1080,1,1292.69,497.2,1404.2,709.12
A01_F03_C074_C_211112_1001_20S_000011.016.jpg,1920,1080,1,1293.22,497.2,1402.62,708.6
A01_F03_C074_C_211112_1001_20S_000011.022.jpg,1920,1080,1,1290.05,495.08,1403.68,713.35
A01_F03_C074_C_211112_1001_20S_000011.023.jpg,1920,1080,1,1292.98,495.72,1403.4199,709.48
A01_F03_C074_C_211112_1001_20S_000011.025.jpg,1920,1080,1,1291.55,495.49,1404.3601,708.92
A01_F03_C074_C_211112_1001_20S_000011.029.jpg,1920,1080,1,1293.74,500.37,1404.72,711.24
A01_F03_C074_C_211112_1001_20S_000012.005.jpg,1920,1080,1,1288.99,458.62,1404.73,706.48
A01_F03_C074_C_211112_1001_20S_000012.006.jpg,1920,1080,1,1289.52,459.67,1404.2001,707
A01_F03_C074_C_211112_1001_20S_000012.008.jpg,1920,1080,1,1292.16,459.67,1405.26,702.77
A01_F03_C074_C_211112_1001_20S_000012.009.jpg,1920,1080,1,1290.57,459.15,1402.61,705.43
A01_F03_C074_C_211112_1001_20S_000012.011.jpg,1920,1080,1,1292.69,459.67,1402.09,704.89
A01_F03_C074_C_211112_1001_20S_000012.012.jpg,1920,1080,1,1290.57,460.73,1405.7799,695.91003
A01_F03_C074_C_211112_1001_20S_000012.014.jpg,1920,1080,1,1285.82,460.2,1405.7899,705.42004
A01_F03_C074_C_211112_1001_20S_000012.022.jpg,1920,1080,1,1290.57,495.08,1402.08,708.58997
A01_F03_C074_C_211112_1001_20S_000013.001.jpg,1920,1080,1,1292.69,460.2,1400.5,701.72003
A01_F03_C074_C_211112_1001_20S_000013.004.jpg,1920,1080,1,1291.1,460.2,1399.97,705.95
A01_F03_C074_C_211112_1001_20S_000013.007.jpg,1920,1080,1,1292.16,461.79,1400.5,706.48
A01_F03_C074_C_211112_1001_20S_000013.008.jpg,1920,1080,1,1292.69,461.79,1402.09,704.89
A01_F03_C074_C_211112_1001_20S_000013.009.jpg,1920,1080,1,1291.21,461.37,1401.5599,707.43
A01_F03_C074_C_211112_1001_20S_000013.010.jpg,1920,1080,1,1287.93,460.2,1402.0801,706.48
A01_F03_C074_C_211112_1001_20S_000013.011.jpg,1920,1080,1,1291.1,460.2,1401.5499,704.89
A01_F03_C074_C_211112_1001_20S_000013.013.jpg,1920,1080,1,1291.1,460.2,1402.08,705.95
A01_F03_C074_C_211112_1001_20S_000013.014.jpg,1920,1080,1,1292.69,462.84,1400.5,707
A01_F03_C074_C_211112_1001_20S_000013.015.jpg,1920,1080,1,1291.1,461.79,1399.97,704.37
A01_F03_C074_C_211112_1001_20S_000013.016.jpg,1920,1080,1,1290.57,460.2,1399.44,705.42004
A01_F03_C074_C_211112_1001_20S_000013.017.jpg,1920,1080,1,1292.16,460.2,1400.5,707
A01_F03_C074_C_211112_1001_20S_000013.020.jpg,1920,1080,1,1290.57,458.62,1402.61,705.95
A01_F03_C074_C_211112_1001_20S_000013.023.jpg,1920,1080,1,1292.16,460.73,1404.73,704.36
A01_F03_C074_C_211112_1001_20S_000013.024.jpg,1920,1080,1,1292.16,460.2,1404.73,703.83
A01_F03_C074_C_211112_1001_20S_000013.026.jpg,1920,1080,1,1292.69,460.2,1404.2,703.83
A01_F03_C074_C_211112_1001_20S_000013.027.jpg,1920,1080,1,1292.69,460.73,1402.62,703.83
A01_F03_C074_C_211112_1001_20S_000014.000.jpg,1920,1080,1,1291.1,455.45,1403.14,706.48
A01_F03_C074_C_211112_1001_20S_000014.001.jpg,1920,1080,1,1291.1,453.33,1402.08,705.42
A01_F03_C074_C_211112_1001_20S_000014.015.jpg,1920,1080,1,1293.74,454.39,1403.14,712.82
A01_F03_C074_C_211112_1001_20S_000014.016.jpg,1920,1080,1,1293.74,454.39,1403.14,710.71
A01_F03_C074_C_211112_1001_20S_000014.019.jpg,1920,1080,1,1290.57,461.26,1401.5499,714.41003
A01_F03_C074_C_211112_1001_20S_000014.020.jpg,1920,1080,1,1291.1,462.32,1400.5,703.84
A01_F03_C074_C_211112_1001_20S_000014.022.jpg,1920,1080,1,1291.1,461.26,1403.14,699.08
A01_F03_C074_C_211112_1001_20S_000014.023.jpg,1920,1080,1,1290.57,460.73,1402.61,699.61
A01_F03_C074_C_211112_1001_20S_000014.024.jpg,1920,1080,1,1292.16,461.26,1399.97,701.19
A01_F03_C074_C_211112_1001_20S_000014.028.jpg,1920,1080,1,1290.57,455.45,1403.1399,703.84
A01_F03_C074_C_211112_1001_20S_000014.029.jpg,1920,1080,1,1290.57,455.45,1403.6699,702.78
A01_F03_C074_C_211112_1001_20S_000014.030.jpg,1920,1080,1,1291.1,455.45,1403.6699,705.95
A01_F03_C074_C_211112_1001_20S_000015.000.jpg,1920,1080,1,1289.16,458.35,1404.14,702.55
A01_F03_C074_C_211112_1001_20S_000015.002.jpg,1920,1080,1,1291.7,459.36,1403.11,705.58997
A01_F03_C074_C_211112_1001_20S_000015.004.jpg,1920,1080,1,1290.68,459.87,1403.1101,705.08
A01_F03_C074_C_211112_1001_20S_000017.020.jpg,1920,1080,1,1337.08,494.55,1526.2799,740.3
A01_F03_C074_C_211112_1001_20S_000017.021.jpg,1920,1080,1,1337.08,494.55,1526.8099,741.35
A01_F03_C074_C_211112_1001_20S_000017.022.jpg,1920,1080,1,1345.01,495.08,1521,740.82996
A01_F03_C074_C_211112_1001_20S_000017.030.jpg,1920,1080,1,1345.12,500.06,1522.67,742.22
A01_F03_C074_C_211112_1002_20S_000000.005.jpg,1920,1080,1,708.93,650.42,1091.14,1007.72
A01_F03_C074_C_211112_1002_20S_000000.007.jpg,1920,1080,1,710.3014038,652.580512,1090.813377,1002.968621
A01_F03_C074_C_211112_1002_20S_000000.008.jpg,1920,1080,1,710.3014038,649.4095789,1092.398844,1004.554088
A01_F03_C074_C_211112_1002_20S_000000.010.jpg,1920,1080,1,710.3014038,650.9950454,1092.398844,1004.554088
A01_F03_C074_C_211112_1002_20S_000000.011.jpg,1920,1080,1,710.3014038,650.9950454,1095.569777,1007.725021
A01_F03_C074_C_211112_1002_20S_000002.012.jpg,1920,1080,1,1002.02725,625.6275805,1149.47564,1015.652353
A01_F03_C074_C_211112_1002_20S_000002.013.jpg,1920,1080,1,998.8563171,619.2857143,1154.23204,1006.139554
A01_F03_C074_C_211112_1002_20S_000002.014.jpg,1920,1080,1,998.8563171,619.2857143,1152.646573,1006.139554
A01_F03_C074_C_211112_1002_20S_000002.016.jpg,1920,1080,1,1005.198183,619.2857143,1154.23204,1010.895954
A01_F03_C074_C_211112_1002_20S_000002.018.jpg,1920,1080,1,1005.198183,619.2857143,1154.23204,1012.48142
A01_F03_C074_C_211112_1002_20S_000002.019.jpg,1920,1080,1,1008.369116,627.2130471,1157.402973,1014.066887
A01_F03_C074_C_211112_1002_20S_000002.021.jpg,1920,1080,1,1011.54005,628.7985136,1154.23204,1010.895954
A01_F03_C074_C_211112_1002_20S_000002.023.jpg,1920,1080,1,1011.54005,631.9694467,1158.988439,1009.310487
A01_F03_C074_C_211112_1002_20S_000002.024.jpg,1920,1080,1,1011.54005,628.7985136,1157.402973,1007.725021
A01_F03_C074_C_211112_1002_20S_000002.026.jpg,1920,1080,1,1011.54005,627.2130471,1154.23204,1015.652353
A01_F03_C074_C_211112_1002_20S_000004.023.jpg,1920,1080,1,724.5706028,649.4095789,1125.693642,999.7976879
A01_F03_C074_C_211112_1002_20S_000004.025.jpg,1920,1080,1,726.1560694,646.2386457,1122.522709,1001.383154
A01_F03_C074_C_211112_1002_20S_000005.004.jpg,1920,1080,1,711.8868704,643.0677126,1082.886045,996.6267547
A01_F03_C074_C_211112_1002_20S_000005.006.jpg,1920,1080,1,707.1304707,643.0677126,1087.642444,999.7976879
A01_F03_C074_C_211112_1002_20S_000005.007.jpg,1920,1080,1,707.1304707,644.6531792,1086.056978,1006.139554
A01_F03_C074_C_211112_1002_20S_000005.009.jpg,1920,1080,1,710.3014038,643.0677126,1082.886045,1006.139554
A01_F03_C074_C_211112_1002_20S_000005.010.jpg,1920,1080,1,703.9595376,641.4822461,1090.813377,1002.968621
A01_F03_C074_C_211112_1002_20S_000005.013.jpg,1920,1080,1,710.3014038,644.6531792,1086.056978,1006.139554
A01_F03_C074_C_211112_1002_20S_000005.015.jpg,1920,1080,1,705.5450041,650.9950454,1082.886045,1006.139554
A01_F03_C074_C_211112_1002_20S_000005.016.jpg,1920,1080,1,710.3014038,647.8241123,1090.813377,1007.725021
A01_F03_C074_C_211112_1002_20S_000005.018.jpg,1920,1080,1,702.374071,647.8241123,1092.398844,1006.139554
A01_F03_C074_C_211112_1002_20S_000005.019.jpg,1920,1080,1,710.3014038,641.4822461,1090.813377,1006.139554
A01_F03_C074_C_211112_1002_20S_000005.024.jpg,1920,1080,1,710.3014038,639.8967795,1093.98431,1004.554088
A01_F03_C074_C_211112_1002_20S_000005.025.jpg,1920,1080,1,718.2287366,638.311313,1092.398844,1006.139554
A01_F03_C074_C_211112_1002_20S_000006.000.jpg,1920,1080,1,718.2287366,638.311313,1097.155244,1007.725021
A01_F03_C074_C_211112_1002_20S_000006.002.jpg,1920,1080,1,718.2287366,643.0677126,1095.569777,1007.725021
A01_F03_C074_C_211112_1002_20S_000006.003.jpg,1920,1080,1,718.2287366,643.0677126,1092.398844,1004.554088
A01_F03_C074_C_211112_1002_20S_000006.005.jpg,1920,1080,1,719.8142031,643.0677126,1097.155244,1004.554088
A01_F03_C074_C_211112_1002_20S_000006.006.jpg,1920,1080,1,719.8142031,646.2386457,1092.398844,1006.139554
A01_F03_C074_C_211112_1002_20S_000006.008.jpg,1920,1080,1,722.9851363,643.0677126,1092.398844,1007.725021
A01_F03_C074_C_211112_1002_20S_000006.011.jpg,1920,1080,1,719.8142031,644.6531792,1093.98431,1004.554088
A01_F03_C074_C_211112_1002_20S_000019.030.jpg,1920,1080,1,711.8868704,652.580512,1095.569777,1004.554088
A01_F03_C074_C_211112_1003_20S_000000.007.jpg,1920,1080,1,469.3104872,595.5037159,781.6473988,882.4731627
A01_F03_C074_C_211112_1003_20S_000000.008.jpg,1920,1080,1,458.2122213,590.7473163,780.0619323,880.8876961
A01_F03_C074_C_211112_1003_20S_000000.011.jpg,1920,1080,1,466.1395541,595.5037159,784.818332,876.1312964
A01_F03_C074_C_211112_1003_20S_000002.000.jpg,1920,1080,1,612.0024773,616.1147812,867.2625929,941.1354253
A01_F03_C074_C_211112_1003_20S_000002.003.jpg,1920,1080,1,615.1734104,614.5293146,868.8480595,941.1354253
A01_F03_C074_C_211112_1003_20S_000002.004.jpg,1920,1080,1,612.0024773,619.2857143,870.433526,944.3063584
A01_F03_C074_C_211112_1003_20S_000002.005.jpg,1920,1080,1,613.5879438,617.7002477,864.0916598,939.5499587
A01_F03_C074_C_211112_1003_20S_000002.006.jpg,1920,1080,1,607.2460776,611.3583815,868.8480595,939.5499587
A01_F03_C074_C_211112_1003_20S_000002.007.jpg,1920,1080,1,607.2460776,616.1147812,868.8480595,942.7208918
A01_F03_C074_C_211112_1003_20S_000002.008.jpg,1920,1080,1,607.2460776,612.9438481,867.2625929,941.1354253
A01_F03_C074_C_211112_1003_20S_000002.010.jpg,1920,1080,1,599.3187448,612.9438481,868.8480595,942.7208918
A01_F03_C074_C_211112_1003_20S_000002.011.jpg,1920,1080,1,599.3187448,616.1147812,868.8480595,944.3063584
A01_F03_C074_C_211112_1003_20S_000002.012.jpg,1920,1080,1,599.3187448,616.1147812,868.8480595,942.7208918
A01_F03_C074_C_211112_1003_20S_000002.013.jpg,1920,1080,1,592.9768786,616.1147812,868.8480595,942.7208918
A01_F03_C074_C_211112_1003_20S_000002.014.jpg,1920,1080,1,592.9768786,612.9438481,864.0916598,944.3063584
